"from","to","weight"
"FOOD00020 _ FDB003521 _ Potassium","FOOD00024 _ FDB003729 _ Zinc",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00024 _ FDB003766 _ Cadmium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00024 _ FDB016251 _ Iron",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00024 _ FDB013444 _ Nickel",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00024 _ FDB013400 _ Selenium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00024 _ FDB003792 _ Vanadium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00024 _ FDB003780 _ Mercury",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00024 _ FDB003763 _ Arsenic",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00023 _ FDB016251 _ Iron",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00022 _ FDB016251 _ Iron",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00023 _ FDB003717 _ Sulfur",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00023 _ FDB003636 _ Manganese",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00023 _ FDB003582 _ Copper",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00023 _ FDB003575 _ Boron",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00023 _ FDB003570 _ Aluminum",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00023 _ FDB003523 _ Sodium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00023 _ FDB003521 _ Potassium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00023 _ FDB003520 _ Phosphorus",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00023 _ FDB003513 _ Calcium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00023 _ FDB003729 _ Zinc",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00049 _ FDB003513 _ Calcium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB016251 _ Iron",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB013444 _ Nickel",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB013400 _ Selenium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00049 _ FDB003520 _ Phosphorus",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00049 _ FDB003521 _ Potassium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00049 _ FDB003575 _ Boron",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00050 _ FDB003523 _ Sodium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00050 _ FDB003521 _ Potassium",0.392830629
"FOOD00020 _ FDB003521 _ Potassium","FOOD00050 _ FDB003520 _ Phosphorus",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00050 _ FDB003516 _ Chromium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00050 _ FDB003513 _ Calcium",0.39174886
"FOOD00020 _ FDB003521 _ Potassium","FOOD00049 _ FDB016251 _ Iron",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00049 _ FDB003523 _ Sodium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB003513 _ Calcium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00047 _ FDB016251 _ Iron",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB003516 _ Chromium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB003520 _ Phosphorus",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB003521 _ Potassium",0.326431715
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB003523 _ Sodium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB004188 _ Silver",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB004181 _ Lithium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB003780 _ Mercury",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00050 _ FDB003582 _ Copper",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB003777 _ Lead",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB003763 _ Arsenic",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB003729 _ Zinc",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB003717 _ Sulfur",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB003653 _ Molybdenum",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB003636 _ Manganese",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB003582 _ Copper",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB003581 _ Cobalt",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB003575 _ Boron",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB003570 _ Aluminum",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00048 _ FDB003766 _ Cadmium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00050 _ FDB003636 _ Manganese",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00050 _ FDB003717 _ Sulfur",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00051 _ FDB016251 _ Iron",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00052 _ FDB003729 _ Zinc",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00052 _ FDB003636 _ Manganese",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00052 _ FDB003582 _ Copper",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00052 _ FDB003575 _ Boron",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00052 _ FDB003523 _ Sodium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00052 _ FDB003521 _ Potassium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00052 _ FDB003520 _ Phosphorus",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00052 _ FDB003513 _ Calcium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00051 _ FDB003523 _ Sodium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00051 _ FDB003521 _ Potassium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00051 _ FDB003520 _ Phosphorus",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00051 _ FDB003516 _ Chromium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00051 _ FDB003513 _ Calcium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00050 _ FDB016251 _ Iron",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00050 _ FDB003780 _ Mercury",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00050 _ FDB003729 _ Zinc",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00051 _ FDB003575 _ Boron",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00051 _ FDB003581 _ Cobalt",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00051 _ FDB003582 _ Copper",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00051 _ FDB013444 _ Nickel",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00051 _ FDB003729 _ Zinc",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00051 _ FDB003717 _ Sulfur",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00051 _ FDB003636 _ Manganese",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00041 _ FDB016251 _ Iron",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00042 _ FDB003516 _ Chromium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00042 _ FDB003780 _ Mercury",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00042 _ FDB003763 _ Arsenic",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00042 _ FDB003729 _ Zinc",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00042 _ FDB003722 _ Tin",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00042 _ FDB003713 _ Silicon",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00042 _ FDB003636 _ Manganese",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00042 _ FDB003582 _ Copper",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00042 _ FDB003581 _ Cobalt",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00042 _ FDB003570 _ Aluminum",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00042 _ FDB003523 _ Sodium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00042 _ FDB003521 _ Potassium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00042 _ FDB003520 _ Phosphorus",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00042 _ FDB003513 _ Calcium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00040 _ FDB013444 _ Nickel",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00040 _ FDB013400 _ Selenium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00040 _ FDB016251 _ Iron",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00041 _ FDB003729 _ Zinc",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00041 _ FDB003717 _ Sulfur",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00041 _ FDB003636 _ Manganese",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00041 _ FDB003582 _ Copper",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00041 _ FDB003575 _ Boron",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00041 _ FDB003523 _ Sodium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00041 _ FDB003521 _ Potassium",0.359183747
"FOOD00020 _ FDB003521 _ Potassium","FOOD00041 _ FDB003520 _ Phosphorus",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00041 _ FDB003513 _ Calcium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00046 _ FDB003722 _ Tin",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00046 _ FDB003713 _ Silicon",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00046 _ FDB003636 _ Manganese",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00046 _ FDB003581 _ Cobalt",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00046 _ FDB003570 _ Aluminum",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00046 _ FDB003523 _ Sodium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00046 _ FDB003521 _ Potassium",0.500996299
"FOOD00020 _ FDB003521 _ Potassium","FOOD00046 _ FDB003520 _ Phosphorus",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00046 _ FDB003516 _ Chromium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00046 _ FDB003513 _ Calcium",0.255052662
"FOOD00020 _ FDB003521 _ Potassium","FOOD00043 _ FDB016251 _ Iron",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00046 _ FDB016251 _ Iron",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00047 _ FDB003729 _ Zinc",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00047 _ FDB003636 _ Manganese",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00047 _ FDB003582 _ Copper",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00047 _ FDB003523 _ Sodium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00047 _ FDB003521 _ Potassium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00047 _ FDB003520 _ Phosphorus",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00047 _ FDB003513 _ Calcium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00042 _ FDB016251 _ Iron",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00043 _ FDB003513 _ Calcium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00043 _ FDB003516 _ Chromium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00043 _ FDB013444 _ Nickel",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00043 _ FDB003729 _ Zinc",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00043 _ FDB003520 _ Phosphorus",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00043 _ FDB003636 _ Manganese",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00043 _ FDB003582 _ Copper",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00043 _ FDB003581 _ Cobalt",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00043 _ FDB003523 _ Sodium",0.230002344
"FOOD00020 _ FDB003521 _ Potassium","FOOD00043 _ FDB003521 _ Potassium",0.230002344
"FOOD00020 _ FDB003582 _ Copper","FOOD00054 _ FDB003521 _ Potassium",0.205311105
"FOOD00020 _ FDB003582 _ Copper","FOOD00053 _ FDB003521 _ Potassium",0.184108975
"FOOD00020 _ FDB003582 _ Copper","FOOD00056 _ FDB003521 _ Potassium",0.14676816
"FOOD00020 _ FDB003582 _ Copper","FOOD00069 _ FDB003521 _ Potassium",0.541520396
"FOOD00020 _ FDB003582 _ Copper","FOOD00070 _ FDB003521 _ Potassium",0.732738435
"FOOD00020 _ FDB003582 _ Copper","FOOD00070 _ FDB003513 _ Calcium",0.11723815
"FOOD00020 _ FDB003582 _ Copper","FOOD00076 _ FDB003521 _ Potassium",0.727626309
"FOOD00020 _ FDB003582 _ Copper","FOOD00066 _ FDB003521 _ Potassium",0.111645688
"FOOD00020 _ FDB003582 _ Copper","FOOD00067 _ FDB003513 _ Calcium",0.148847647
"FOOD00020 _ FDB003582 _ Copper","FOOD00067 _ FDB003521 _ Potassium",0.232653531
"FOOD00020 _ FDB003582 _ Copper","FOOD00027 _ FDB003513 _ Calcium",0.910098393
"FOOD00020 _ FDB003582 _ Copper","FOOD00033 _ FDB003521 _ Potassium",0.364112414
"FOOD00020 _ FDB003582 _ Copper","FOOD00040 _ FDB003521 _ Potassium",0.178531718
"FOOD00020 _ FDB003582 _ Copper","FOOD00021 _ FDB003521 _ Potassium",0.140906857
"FOOD00020 _ FDB003582 _ Copper","FOOD00023 _ FDB003521 _ Potassium",0.147208336
"FOOD00020 _ FDB003582 _ Copper","FOOD00050 _ FDB003521 _ Potassium",0.392830629
"FOOD00020 _ FDB003582 _ Copper","FOOD00050 _ FDB003513 _ Calcium",0.39174886
"FOOD00020 _ FDB003582 _ Copper","FOOD00048 _ FDB003521 _ Potassium",0.326431715
"FOOD00020 _ FDB003582 _ Copper","FOOD00051 _ FDB003521 _ Potassium",0.143123787
"FOOD00020 _ FDB003582 _ Copper","FOOD00051 _ FDB003513 _ Calcium",0.140689751
"FOOD00020 _ FDB003582 _ Copper","FOOD00041 _ FDB003521 _ Potassium",0.359183747
"FOOD00020 _ FDB003582 _ Copper","FOOD00046 _ FDB003521 _ Potassium",0.500996299
"FOOD00020 _ FDB003582 _ Copper","FOOD00046 _ FDB003520 _ Phosphorus",0.122212734
"FOOD00020 _ FDB003582 _ Copper","FOOD00046 _ FDB003513 _ Calcium",0.255052662
"FOOD00020 _ FDB003582 _ Copper","FOOD00043 _ FDB003521 _ Potassium",0.120645413
"FOOD00020 _ FDB003636 _ Manganese","FOOD00054 _ FDB003521 _ Potassium",0.205311105
"FOOD00020 _ FDB003636 _ Manganese","FOOD00053 _ FDB003521 _ Potassium",0.184108975
"FOOD00020 _ FDB003636 _ Manganese","FOOD00056 _ FDB003521 _ Potassium",0.14676816
"FOOD00020 _ FDB003636 _ Manganese","FOOD00069 _ FDB003521 _ Potassium",0.541520396
"FOOD00020 _ FDB003636 _ Manganese","FOOD00070 _ FDB003521 _ Potassium",0.732738435
"FOOD00020 _ FDB003636 _ Manganese","FOOD00070 _ FDB003513 _ Calcium",0.11723815
"FOOD00020 _ FDB003636 _ Manganese","FOOD00076 _ FDB003521 _ Potassium",0.727626309
"FOOD00020 _ FDB003636 _ Manganese","FOOD00066 _ FDB003521 _ Potassium",0.111645688
"FOOD00020 _ FDB003636 _ Manganese","FOOD00067 _ FDB003513 _ Calcium",0.148847647
"FOOD00020 _ FDB003636 _ Manganese","FOOD00067 _ FDB003521 _ Potassium",0.232653531
"FOOD00020 _ FDB003636 _ Manganese","FOOD00027 _ FDB003513 _ Calcium",0.910098393
"FOOD00020 _ FDB003636 _ Manganese","FOOD00033 _ FDB003521 _ Potassium",0.364112414
"FOOD00020 _ FDB003636 _ Manganese","FOOD00040 _ FDB003521 _ Potassium",0.178531718
"FOOD00020 _ FDB003636 _ Manganese","FOOD00021 _ FDB003521 _ Potassium",0.140906857
"FOOD00020 _ FDB003636 _ Manganese","FOOD00023 _ FDB003521 _ Potassium",0.147208336
"FOOD00020 _ FDB003636 _ Manganese","FOOD00050 _ FDB003521 _ Potassium",0.392830629
"FOOD00020 _ FDB003636 _ Manganese","FOOD00050 _ FDB003513 _ Calcium",0.39174886
"FOOD00020 _ FDB003636 _ Manganese","FOOD00048 _ FDB003521 _ Potassium",0.326431715
"FOOD00020 _ FDB003636 _ Manganese","FOOD00051 _ FDB003521 _ Potassium",0.143123787
"FOOD00020 _ FDB003636 _ Manganese","FOOD00051 _ FDB003513 _ Calcium",0.140689751
"FOOD00020 _ FDB003636 _ Manganese","FOOD00041 _ FDB003521 _ Potassium",0.359183747
"FOOD00020 _ FDB003636 _ Manganese","FOOD00046 _ FDB003521 _ Potassium",0.500996299
"FOOD00020 _ FDB003636 _ Manganese","FOOD00046 _ FDB003520 _ Phosphorus",0.122212734
"FOOD00020 _ FDB003636 _ Manganese","FOOD00046 _ FDB003513 _ Calcium",0.255052662
"FOOD00020 _ FDB003636 _ Manganese","FOOD00043 _ FDB003521 _ Potassium",0.120645413
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00054 _ FDB003521 _ Potassium",0.205311105
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00053 _ FDB003521 _ Potassium",0.184108975
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00056 _ FDB003521 _ Potassium",0.14676816
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00069 _ FDB003521 _ Potassium",0.541520396
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00070 _ FDB003521 _ Potassium",0.732738435
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00070 _ FDB003513 _ Calcium",0.11723815
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00076 _ FDB003521 _ Potassium",0.727626309
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00066 _ FDB003521 _ Potassium",0.111645688
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00067 _ FDB003513 _ Calcium",0.148847647
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00067 _ FDB003521 _ Potassium",0.232653531
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00027 _ FDB003513 _ Calcium",0.910098393
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00033 _ FDB003521 _ Potassium",0.364112414
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00040 _ FDB003521 _ Potassium",0.178531718
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00021 _ FDB003521 _ Potassium",0.140906857
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00023 _ FDB003521 _ Potassium",0.147208336
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00050 _ FDB003521 _ Potassium",0.392830629
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00050 _ FDB003513 _ Calcium",0.39174886
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00048 _ FDB003521 _ Potassium",0.326431715
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00051 _ FDB003521 _ Potassium",0.143123787
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00051 _ FDB003513 _ Calcium",0.140689751
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00041 _ FDB003521 _ Potassium",0.359183747
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00046 _ FDB003521 _ Potassium",0.500996299
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00046 _ FDB003520 _ Phosphorus",0.122212734
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00046 _ FDB003513 _ Calcium",0.255052662
"FOOD00020 _ FDB003717 _ Sulfur","FOOD00043 _ FDB003521 _ Potassium",0.120645413
"FOOD00020 _ FDB003729 _ Zinc","FOOD00054 _ FDB003521 _ Potassium",0.205311105
"FOOD00020 _ FDB003729 _ Zinc","FOOD00053 _ FDB003521 _ Potassium",0.184108975
"FOOD00020 _ FDB003729 _ Zinc","FOOD00056 _ FDB003521 _ Potassium",0.14676816
"FOOD00020 _ FDB003729 _ Zinc","FOOD00069 _ FDB003521 _ Potassium",0.541520396
"FOOD00020 _ FDB003729 _ Zinc","FOOD00070 _ FDB003521 _ Potassium",0.732738435
"FOOD00020 _ FDB003729 _ Zinc","FOOD00070 _ FDB003513 _ Calcium",0.11723815
"FOOD00020 _ FDB003729 _ Zinc","FOOD00076 _ FDB003521 _ Potassium",0.727626309
"FOOD00020 _ FDB003729 _ Zinc","FOOD00066 _ FDB003521 _ Potassium",0.111645688
"FOOD00020 _ FDB003729 _ Zinc","FOOD00067 _ FDB003513 _ Calcium",0.148847647
"FOOD00020 _ FDB003729 _ Zinc","FOOD00067 _ FDB003521 _ Potassium",0.232653531
"FOOD00020 _ FDB003729 _ Zinc","FOOD00027 _ FDB003513 _ Calcium",0.910098393
"FOOD00020 _ FDB003729 _ Zinc","FOOD00033 _ FDB003521 _ Potassium",0.364112414
"FOOD00020 _ FDB003729 _ Zinc","FOOD00040 _ FDB003521 _ Potassium",0.178531718
"FOOD00020 _ FDB003729 _ Zinc","FOOD00021 _ FDB003521 _ Potassium",0.140906857
"FOOD00020 _ FDB003729 _ Zinc","FOOD00023 _ FDB003521 _ Potassium",0.147208336
"FOOD00020 _ FDB003729 _ Zinc","FOOD00050 _ FDB003521 _ Potassium",0.392830629
"FOOD00020 _ FDB003729 _ Zinc","FOOD00050 _ FDB003513 _ Calcium",0.39174886
"FOOD00020 _ FDB003729 _ Zinc","FOOD00048 _ FDB003521 _ Potassium",0.326431715
"FOOD00020 _ FDB003729 _ Zinc","FOOD00051 _ FDB003521 _ Potassium",0.143123787
"FOOD00020 _ FDB003729 _ Zinc","FOOD00051 _ FDB003513 _ Calcium",0.140689751
"FOOD00020 _ FDB003729 _ Zinc","FOOD00041 _ FDB003521 _ Potassium",0.359183747
"FOOD00020 _ FDB003729 _ Zinc","FOOD00046 _ FDB003521 _ Potassium",0.500996299
"FOOD00020 _ FDB003729 _ Zinc","FOOD00046 _ FDB003520 _ Phosphorus",0.122212734
"FOOD00020 _ FDB003729 _ Zinc","FOOD00046 _ FDB003513 _ Calcium",0.255052662
"FOOD00020 _ FDB003729 _ Zinc","FOOD00043 _ FDB003521 _ Potassium",0.120645413
"FOOD00020 _ FDB016251 _ Iron","FOOD00054 _ FDB003521 _ Potassium",0.205311105
"FOOD00020 _ FDB016251 _ Iron","FOOD00053 _ FDB003521 _ Potassium",0.184108975
"FOOD00020 _ FDB016251 _ Iron","FOOD00056 _ FDB003521 _ Potassium",0.14676816
"FOOD00020 _ FDB016251 _ Iron","FOOD00069 _ FDB003521 _ Potassium",0.541520396
"FOOD00020 _ FDB016251 _ Iron","FOOD00070 _ FDB003521 _ Potassium",0.732738435
"FOOD00020 _ FDB016251 _ Iron","FOOD00070 _ FDB003513 _ Calcium",0.11723815
"FOOD00020 _ FDB016251 _ Iron","FOOD00076 _ FDB003521 _ Potassium",0.727626309
"FOOD00020 _ FDB016251 _ Iron","FOOD00066 _ FDB003521 _ Potassium",0.111645688
"FOOD00020 _ FDB016251 _ Iron","FOOD00067 _ FDB003513 _ Calcium",0.148847647
"FOOD00020 _ FDB016251 _ Iron","FOOD00067 _ FDB003521 _ Potassium",0.232653531
"FOOD00020 _ FDB016251 _ Iron","FOOD00027 _ FDB003513 _ Calcium",0.910098393
"FOOD00020 _ FDB016251 _ Iron","FOOD00033 _ FDB003521 _ Potassium",0.364112414
"FOOD00020 _ FDB016251 _ Iron","FOOD00040 _ FDB003521 _ Potassium",0.178531718
"FOOD00020 _ FDB016251 _ Iron","FOOD00021 _ FDB003521 _ Potassium",0.140906857
"FOOD00020 _ FDB016251 _ Iron","FOOD00023 _ FDB003521 _ Potassium",0.147208336
"FOOD00020 _ FDB016251 _ Iron","FOOD00050 _ FDB003521 _ Potassium",0.392830629
"FOOD00020 _ FDB016251 _ Iron","FOOD00050 _ FDB003513 _ Calcium",0.39174886
"FOOD00020 _ FDB016251 _ Iron","FOOD00048 _ FDB003521 _ Potassium",0.326431715
"FOOD00020 _ FDB016251 _ Iron","FOOD00051 _ FDB003521 _ Potassium",0.143123787
"FOOD00020 _ FDB016251 _ Iron","FOOD00051 _ FDB003513 _ Calcium",0.140689751
"FOOD00020 _ FDB016251 _ Iron","FOOD00041 _ FDB003521 _ Potassium",0.359183747
"FOOD00020 _ FDB016251 _ Iron","FOOD00046 _ FDB003521 _ Potassium",0.500996299
"FOOD00020 _ FDB016251 _ Iron","FOOD00046 _ FDB003520 _ Phosphorus",0.122212734
"FOOD00020 _ FDB016251 _ Iron","FOOD00046 _ FDB003513 _ Calcium",0.255052662
"FOOD00020 _ FDB016251 _ Iron","FOOD00043 _ FDB003521 _ Potassium",0.120645413
"FOOD00021 _ FDB001131 _ Sucrose","FOOD00057 _ FDB001131 _ Sucrose",0.161359895
"FOOD00021 _ FDB001131 _ Sucrose","FOOD00061 _ FDB001128 _ Starch",0.228398620720588
"FOOD00021 _ FDB001131 _ Sucrose","FOOD00072 _ FDB001131 _ Sucrose",0.326650776
"FOOD00021 _ FDB001131 _ Sucrose","FOOD00074 _ FDB001131 _ Sucrose",0.104634317
"FOOD00021 _ FDB001131 _ Sucrose","FOOD00074 _ FDB001128 _ Starch",0.383805707773109
"FOOD00021 _ FDB001131 _ Sucrose","FOOD00063 _ FDB001128 _ Starch",0.51836670537605
"FOOD00021 _ FDB001131 _ Sucrose","FOOD00068 _ FDB001128 _ Starch",0.226256049466387
"FOOD00021 _ FDB001131 _ Sucrose","FOOD00068 _ FDB011824 _ beta-D-Glucopyranose",0.149062808981092
"FOOD00021 _ FDB001131 _ Sucrose","FOOD00022 _ FDB001182 _ Cellulose",0.203337624304609
"FOOD00021 _ FDB001131 _ Sucrose","FOOD00022 _ FDB001128 _ Starch",0.276921266552521
